Sentence,Label
"
Gretzky averaged 2.69 pts/game


Check your information before posting, Gretzky's record is 215 pts in 80 games.


Over 84 games, Gretzky's total projected 226 points.


The 76-77 Canadiens had .825 percentage, 132 pts in 80 games. (60-8-12).
The 29-30 Bruins had a .875 winning percentage.
Also the 77-78 Canadiens had a .806 percentage with a 59-10-11 record.
",-1
"
: What are the Leafs to do?  I am a Leaf supporter and
: I say the Leafs are going down in four unless there
: is nothing short of a miracle or a stroke of genenius hits

Root for another team. ;-)

: Andreychuck and Borchevsky have no business playing against 
: the Wings.  They are too small.  The key to any Leafs success
: will have to be Clark.  He is the only centre who can have
..
Andreychuk, is NOT small, slow and sloth-like, maybe, but he is
about 6'4"" and that is not what I would consider as small.

As an aside, The big AndreyCHUNK as I call him has been known to
disappear come playoff time.  This was one of his main problems when
playing for Buffalo.

: GO LEAFS !!!
GO SABRES !!!



",-1
"*** NATIONAL HOCKEY LEAGUE ***
                                 92-93 SEASON

                            HOME ATTENDANCE REPORT

 Each Qtr. represents 10 home games,   Qtr. 4 will have 11 home games.
 Neutral site games are not included.  S/O indicates the number of sell-outs.

Team
Name   Qtr. 1   S/O  Qtr. 2   S/O  Qtr. 3   S/O  Qtr. 4   S/O   Totals   Average
================================================================================
BOS    140,573   5   142,694   7   142,768   6   152,468   8    578,503   14,109
BUF    144,701   0   148,516   3   152,133   5   168,878   4    614,228   14,981
CAL    190,125   1   196,174   3   196,982   4   217,346   5    800,627   19,527
CHI    176,372  10   176,746   9   177,981  10   196,749  11    727,848   17,752
DET    196,330  10   196,670  10   197,228  10   217,167  10    807,395   19,692
EDM    139,038   0   149,422   2   152,831   2   165,384   2    606,675   14,796
HAR     92,994   0   110,670   2   108,651   0   122,123   0    434,438   10,596
LA     154,065   5   159,014   8   160,050  10   176,055  11    649,184   15,833
MIN    130,710   2   140,933   3   139,986   1   160,213   4    571,842   13,947
MON    168,097   8   169,671  10   168,784  10   190,186  11    696,738   16,993
NJ     127,053   0   124,011   2   145,856   2   163,050   1    559,970   13,657
NYI    114,706   1   108,502   1   123,167   3   139,946   0    486,321   11,861
NYR    178,200   7   179,990   6   182,000  10   199,337   8    739,527   18,037
OTT    104,713  10   105,000  10   104,602  10   115,330  11    429,645   10,479
PHI    172,372   4   172,967   3   172,613   2   190,520   5    708,472   17,279
PIT    160,379   6   161,475   8   161,280   6   177,705  10    660,839   16,118
QUE    149,452   3   147,911   3   147,394   2   168,830   8    613,587   14,965
SJ     110,890  10   110,374   8   110,120   7   121,745  10    453,129   11,051
STL    156,313   3   170,531   5   171,249   5   187,849   7    685,942   16,730
TB      97,269   5    99,621   6    99,611   4   114,059   9    410,560   10,013
TOR    155,500   4   157,779   9   157,014   8   172,888  11    643,181   15,687
VAN    144,120   0   154,184   4   157,094   6   176,751   8    632,149   15,418
WAS    153,209   0   163,563   1   161,479   2   171,711   2    649,962   15,852
WIN    131,072   0   135,902   1   133,414   1   154,956   2    555,344   13,544
 
     3,488,253     3,582,320     3,624,287     4,021,246     14,716,106",-1
"If the Islanders beat the Devils tonight, they would finish with
identical records.  Who's the lucky team that gets to face the Penguins
in the opening round?   Also, can somebody list the rules for breaking
ties.
",-1
"Sorry to everyone for wasting space.  Matt, the other day you posted that
you were doing a mailing list of playoff stats.  I lost your address. 
Please put me on that list.  Thanks.",-1
"

[stuff deleted...]

  
As I recall, the author of the _original_ article that started the thread
claimed that he disliked the changing of the names for a variety of reasons. 
Roger, on one front you flamed him rather severely on the grounds that his
was a ""jingoistic rant"", but you also supported the name-changing on the
grounds that the current names are inappropriate because of the individuals
they represent. FWIW, I do not think the flaming was warranted, nor do I 
think you enhanced what credibility you have with it at all.  Just an 
observation...

However, that aside, the real question is whether you like the idea of
changing the names based on the reasons given for it (making it easier for
the 'casual fan'), or whether you like the idea of unique divisional names
based on individuals who do deserve the honour.  IMO, the latter is a nice
and unique touch that differs from other sports.  In addition, I do not
think that changing divisional names will have an effect on the number of
people that are interested in hockey, so it's a pointless exercise anyway.

If the current names are inappropriate, then that is a separate issue, not 
central to the original article.  Something to consider additionally is
whether or not players like Orr who 'contributed to the glory of the sport'
would have been able to do so _without_ an organized professional league to
play in.  In this case, honouring builders of the _league_ as opposed to
builders of the _sport_ becomes a chicken-and-egg type question. (although
it was the chicken.....)


Dunno if the Stein comparison is justifiable, since it doesn't look as though
his 'unanimous acceptance' to the Hall will hold up.

",-1
"Well, the Patrick Division got a little more interesting last night. 
The Islanders lost in OT and the Devils tied the Pens.  That means if the Isles
beat the Devils on Friday, the will meet the Caps in the playoffs.

	However, I have some more comments on the Islanders and hockey in
general that I need to get off my chest :).  First of all, with the Islanders 
back-to-back lackluster performances against the Whalers, one may think that 
the Islanders are out of shape.  These guys always suck wind in the 2nd period,
come on a little in the 3rd and run out of gas too soon.  It is unbelieveable
how many one goal games these guys have lost.  Anyway, the games was pretty 
wide open.  The Isles still have tons of trouble scoring.  The Whalers played 
a golie in is 1st NHL start, I think his name was Lenarduzzi (sp?).  (His NHL 
debut was the Tuesday tie against the Isles).  Like I mentioned before, this 
guy looked like the best golie on the planet for a while (until he misplayed a 
Mahlakov slap shot to go to OT).  I say it's because the Isles don't shoot 
correctly.  Has anyone else noticed this?

	Also, I think it is really a shame for hockey when I guy like Mick
Vukota gets as much ice time as he does.  This guy has about as much hockey
talent as Jiggs MacDonald (who did play hockey, I think).  Anytime he gets the
puck it gets stolen, and he always starts fights and gets needless penalties. 
Richard Pilon is another guy who is on the ice to stir up crap.  And he's a
defenseman.  He's got to be approaching negative infinity for his plus/minus. 
This guy gets beaten all the time.  Why the need for such ""enforcers""?  Not
only do fights slow the game down ALOT, but it takes away from the guys who are
really trying to play the game.  I'll be one of the few to admit, I do enjoy a 
good fight once in a while, but only when it's ""called for"".  You know, when a
guy checks the goalie too hard.  In other words, a violation of ""hockey ethics""
might cause you to get puched.  But there is no need to start crap when you are
losing or becuase you can get away with it!! Does anyone agree that referees
need to be a little less lenient in the 3rd and OT?  I mean COME ON already. 
I'm sick of seeing teams pulling guys down, holding guys etc. just becuase the
referee doesn't call it.  OT and late in the 3rd should be a time for strategy,
not physical prowess.  Trying to set up a goal should be first and foremost. 
If you are so afraid that the other team is going to score that you have to
pull a guy down to prevent it, you don't deserve to win in the first place.

Just My Honest Opinion,",-1
"

Roberts played in last night game against the Sharks and got a goal (38th)
and an assist.

This definitely bolsters Calgary's chances in the playoffs.


							Rahim Hirji


 ",-1
"I found this press release from Trial Lawyers for Public Justice on
another system, and thought it would be of interest on campuses 
where the administration or the athletics department wants to 
eliminate the women's ice hockey team.

 Women Athletes, TLP Win Sex Discrimination Ruling: Brown University
Ordered to Restore Two Women's Varsity Teams
To: National Desk, Sports Writer
 Contact: Lynette Labinger, 401-421-9794, home 401-274-7507, or
          Ray Marcaccio, 401-831-8900, both of Trial Lawyers For
          Public Justice",-1
"
IMO any good player should score on power plays because of the man
advantage.  Very good power play scorers tend to become overrated
because their point totals are inflated by power play points.
+/- tends to expose these overrated players such as Brett Hull,
John Cullen and Dave Andreychuck.

Given the opportunity to play power play consistently, any player can
inflate his totals.",-1
"
                     ^^^^^^^^^^^^^^^^^^^^^^

Soderstrom plays with Philly, but he doesn't have a moulded mask.
He's got the helmet and cage variety, in white.  Or at least that's
what he wore thirteen hours ago.
",-1
" 
                     ^^^^^^^
Ooops...that should read Selke...forgive me for my insolence.
 
congenially, as always,
 
jd
 
-- 
James David 
j3david@student.business.uwo.ca",-1
"
According to this morning's Post-Gazette:

The Pens will be carried by KDKA-Radio(1020 am), unless the Pirates
are playing.  When the Pirates play, the games will be carried by 
WDVE(102.5 fm).  WDVE will carry 12 games, starting with tonight's
game.

In fact, after this season, KDKA will no longer be the flagship
station for the Pens.  The Penguins and KBL have struck a new 
deal regarding the TV and radio rights to the games.  It seems
more than likely that WDVE will be the flagship radio station next 
season.  KBL will carry 62 games on tv,  with 17 of the games to be 
simulcast on KDKA-TV.  The remaining 22 games, as well as some of the 
early round playoff games, will be available by ""subscription tv"" only.
To receive the games, you'll have to pay a one time hook up fee, and
then a monthly fee of $11-12 dollars.

Also, under the new deal, there will no longer be radio/tv 
simulcasts.  There will be a TV broadcast team, and a radio
broadcast team.  

No word on who the announcers will be.  Mike Lange and Paul Steigerwald
are both under contract with KDKA, but their contracts expire at the
end of this season.  KBL President Bill Craig said he'd like to hire
Lange and Steigerwald.",-1
"
Obviously some reporter for the Ottawa Sun got taken by an April
Fools joke...probably started by someone with the Nordiques or the
Bruins.  

Like for example...who is going to reimburse the Flyers for the
$15 million they paid to the Nordiques...like the Senators are
going to get Lindros and $15 million.  The Flyers sent the
equivalent of 6 or 7 players (when you include the draft choices)
to Quebec, and they are going to get only four back.

Some reporter was had real badly and someone must be having a
real good laugh seeing as how the so much of the sports media
has chosen to publicize this utter nonsense.


Can you think...it cannot possibly be true...no need for the ""if""!


I can't believe that anyone would consider giving such crap even
the remotest consideration.",-1
"   It was good to see the Wings play, but lets not give ESPN too much credit.
There weren't any other late baseball games on so they didn't have another
option.",-1
"
Oh no!  Say it isn't so!


Yes, Yl|nen is a draft choice of the Jets.  (Assuming, of course, this
is the same Yl|nen that played for Kiekko-Espoo in 1990-91.)  He was a
5th round, 91st overall pick of the Jets in the 1991 entry draft.

I noticed in the summaries that Yl|nen had really begun to play well in
the playoffs.",-1
"(Detroit, April 19)

In a development that shocked most knowledgable observers, the Detroit Redwings
scored no less than six goals against the best goaltender in the world en
route to a 6-3 win over the best team in the NHL, the Toronto Maple Leafs. 

The Leafs could not be faulted, as they completely dominated the inferior
Detroit squad and clearly deserved to win. Only the biased officiating of
Andy Van Hellemond and the idiots that insisted upon throwing an octopus on
the ice at every stoppage in an obvious attempt to distract the superior 
visiting side prevented an all-out massacre of the Wings by the league's best 
team. 

       							    Alan",-1
"Anyone who really believes that the Caps can beat
the Pens are kidding themselves.  The Pens may not loose
one game in the playoffs.",-1
"NHL RESULTS FOR GAMES PLAYED 4/15/93.

--------------------------------------------------------------------------------
                                  STANDINGS
      PATRICK              ADAMS              NORRIS              SMYTHE
 TM    W  L  T  PT   TM    W  L  T  PT   TM    W  L  T  PT   TM    W  L  T  PT
 
xPIT  56 21  7 119  xBOS  51 26  7 109  xCHI  47 25 12 106  xVAN  46 29  9 101
yWAS  42 34  7  91  yQUE  47 27 10 104  yDET  47 28  9 103  yCAL  43 30 11  97
yNJ   40 36  7  87  yMON  48 30  6 102  yTOR  44 29 11  99  yLA   39 35 10  88
yNYI  39 37  7  85  yBUF  38 36 10  86  ySTL  37 36 11  85  yWIN  40 37  7  87
 PHL  35 37 11  81   HAR  26 51  6  58   MIN  36 38 10  82   EDM  26 50  8  60
 NYR  34 38 11  79   OTT  10 70  4  24   TB   23 54  7  53   SJ   11 71  2  24

x - Clinched Division Title
y - Clinched Playoff Berth

--------------------------------------------------------------------------------

Minnesota North Stars  (36-38-10)   1   1   1   -   3
Detroit Red Wings       (47-28-9)   0   2   3   -   5

1st period: MIN, McPhee 18 - (Ludwig) 1:23
	
2nd period: MIN, Dahlen 34 - (Courtnall, Gagner) (pp) 0:31
	    DET, Drake 18 - (Howe, Ogrodnick) 9:14
	    DET, Ysebaert 34 - (Lidstrom, Howe) (pp) 17:37

3rd period: DET, Ciccarelli 41 - (Coffey, Chiasson) (pp) 0:32
	    DET, Kennedy 19 - (Burr, Probert) 3:42
	    DET, Yzerman 58 - (Ciccarelli, Gallant) 6:17
	    MIN, Dahlen 35 - (Courtnall, Gagner) 19:11

Powerplay Opportunities-North Stars 1 of 2
			Red Wings   2 of 4

Shots on GOal-	North Stars  10   9  11  -  30
		Red Wings     6  15   8  -  29

Minnesota North Stars--Casey (26-26-5) (29 shots - 24 saves)
Detroit Red Wings--Cheveldae (34-24-7) (30 shots - 27 saves)

ATT-19,749

--------------------------------------------------------------------------------

Philadelphia Flyers  (35-37-11)   1   2   4   -   7
Buffalo Sabres       (38-36-10)   0   3   1   -   4

1st period: PHL, Recchi 52 - (Galley, Lindros) 0:18

2nd period: PHL, Hawgood 11 - (Dineen, Eklund) (pp) 2:15
	    PHL, Dineen 33 - (McGill) (sh) 5:40
	    BUF, Barnaby 1 - (Hawerchuk, Smehlik) (pp) 7:48
	    BUF, Wood 18 - (LaFontaine, Ledyard) (pp) 17:34
	    BUF, Mogilny 75 - (Hawerchuk, Carney) (pp) 18:56

3rd period: PHL, Eklund 11 - (Dineen, Beranek) 4:42
	    BUF, Mogilny 76 - (Errey, LaFontaine) 5:24
	    PHL, Dineen 34 - (Brind'Amour) (pp) 6:44
	    PHL, Dineen 35 - (Brind'Amour, Galley) (sh) 8:39
	    PHL, Acton 8 - (Dineen, Brind'Amour) 19:48

Powerplay Opportunities-Flyers 2 of  5
			Sabres 3 of 10

SHots on Goal-	Flyers   6   7  13  -  26
		Sabres   8  19  18  -  45

Philadelphia Flyers--Soderstrom (20-17-6) (45 shots - 41 saves)
Buffalo Sabres--Fuhr (10 shots - 7 saves)  Hasek (11-10-4) (5:40 second) 
		(16 shots - 12 saves)

ATT-15,042

--------------------------------------------------------------------------------

Edmonton Oilers  (26-50-8)   0   0   0   -   0
Winnipeg Jets    (40-37-7)   1   2   0   -   3

1st period: WIN, Shannon 20 - (Steen, Davydov) (pp) 2:08
	
2nd period: WIN, Selanne 76 - (Olausson) 5:25
	    WIN, Zhamnov 25 - (Selanne) 19:42

3rd period: NONE

Powerplay Opportunities-Oilers 0 of 3
			Jets   1 of 6

SHots on GOal-	Oilers   7   8  16  -  31
		Jets    10  16  16  -  42

Edmonton Oilers--Ranford (17-38-6) (42 shots - 39 saves)
Winnipeg Jets--Essensa (33-26-6) (31 shots - 31 saves)

ATT-12,229

--------------------------------------------------------------------------------

Toronto Maple Leafs  (44-29-11)   1   1   0   -   2
Chicago BlackHawks   (47-25-12)   0   2   1   -   3

1st period: TOR, Baumgartner 1 - 18:40

2nd period: CHI, Roenick 50 - (Murphy, Chelios) 1:29
	    TOR, Andreychuk 55 - (Mironov, Lefebvre) 13:22
	    CHI, Murphy 7 - (Roenick, Chelios) (pp) 19:05

3rd period: CHI, Matteau 15 - 10:51

Powerplay Opportunities-Maple Leafs 1 of 3
			BlackHawks  1 of 7

Shots on Goal-	Maple Leafs  14   4   8  -  26
		BlackHawks   10  13  13  -  36

Toronto Maple Leafs--Potvin (25-15-7) (36 shots - 33 saves)
Chicago BlackHawks--Belfour (41-18-11) (26 shots - 24 saves)

ATT-17,856

--------------------------------------------------------------------------------

Tampa Bay Lightning   (23-54-7)   0   2   3   -   5
St. Louis Blues      (37-36-11)   3   3   0   -   6

1st period: STL, Shanahan 50 - (Brown, Felsner) 10:44
	    STL, Miller 23 - (Bassen, Brown) 19:38
	    STL, Bassen 8 - (Zombo) 19:48

2nd period: STL, Bassen 9 - (Hedican, Miller) 0:14
	    STL, Miller 24 - (Zombo, Hedican) 11:09
	    TBL, Maltais 7 - (Hamrlik) 11:27
	    TBL, Bergland 3 - (Harvey, Gilhen) 17:16
	    TBL, Shanahan 51 - (Emerson) 19:38

3rd period: TBL, Creighton 19 - (Bergland, Bergevin) 0:40
	    TBL, Chambers 10 - (Zamuner, Cole) 10:37
	    TBL, Cole 12 - (Beers, Bradley) 11:58

Powerplay Opportunities-Lightning 0 of 3
			Blues     0 of 4

SHots on GOal-	Lightning   5  12  14  -  31
		Blues      11  11   4  -  26

Tampa Bay Lightning--Jablonski (8-24-4) (22 shots - 16 saves)  Bergeron (0:00
		     third) (4 shots - 4 saves)
St. Louis Blues--Joseph (29-28-9) (18 shots - 15 saves)  Hebert (19:20 third)
	         (13 shots - 11 saves)

ATT-17,816

--------------------------------------------------------------------------------

San Jose Sharks   (11-71-2)   0   1   2   -   3
Calgary Flames   (43-30-11)   0   4   3   -   7

1st period: NONE

2nd period: SJS, Garpenlov 22 - (Odgers, Gaudreau) (pp) 3:37
	    CAL, Nieuwendyk 38 - (MacInnis, Suter) (pp) 5:26
	    CAL, Ranheim 21 - (Otto, Suter) 10:43
	    CAL, Yawney 1 - (Nieuwendyk, Roberts) 11:26
	    CAL, Berube 4 - (Paslawski, Skrudland) 13:45

3rd period: SJS, Wood 1 - (Odgers, Kisio) 8:00
	    CAL, Reichel 40 - 9:26
	    CAL, Roberts 38 - (Musil, Paslawski) (pp) 12:27
	    SJS, Kisio 26 - 13:10
	    CAL, Paslawski 18 - (Ashton, Stern) 16:16

Powerplay Opportunities-Sharks 1 of 3
			Flames 2 of 4

Shots on Goal-	Sharks   5  11   9  -  25
		Flames  11  14   7  -  32

San Jose Sharks--Irbe (7-25-0) (32 shots - 25 saves)
Calgary Flames--Vernon (29-26-9) (25 shots - 22 saves)

ATT-19,532

--------------------------------------------------------------------------------

Vancouver Canucks   (46-29-9)   1   2   5   -   8
Los Angeles Kings  (39-35-10)   2   3   1   -   6

1st period: LAK, Robitaille 63 - (Gretzky, Sandstrom) 1:39
	    VAN, Babych 3 - (Craven, Nedved) (pp) 9:43
	    LAK, Sandstrom 25 - (Gretzky, Robitaille) 10:06

2nd period: VAN, Linden 32 - (Ronning, Courtnall) (pp) 0:54
	    VAN, Ward 22 - (Hunter, Nedved) 1:24
	    LAK, Gretzky 16 - (Sandstrom, Robitaille) 6:57
	    LAK, Zhitnik 12 - (Kurri, Robitaille) (pp) 14:02
	    LAK, Millen 23 - (Hardy) (pp) 16:57

3rd period: VAN, Ronning 27 - (Dirk) 5:28
	    VAN, Ronning 28 - (Courtnall, Linden) (pp) 11:15
	    VAN, Linden 33 - (Courtnall, Ronning) 11:27
	    LAK, Donnelly 29 - (Millen, Granato) (pp) 14:35
	    VAN, Courtnall 31 - (Ronning, Ratushny) 14:54
	    VAN, Ronning 29 - (Linden, Diduck) (en) 18:47

Powerplay Opportunities-Canucks 3 of  6
			Kings   3 of 10

Shots on Goal-	Canucks   8   6  16  -  30
		Kings    10  21  10  -  41

Vanocuver Canucks--Whitmore (18-8-4) (41 shots - 35 saves)
Los Angeles Kings--Stauber (23 shots - 17 saves)  Hrudey (17-21-6) (11:27
		   third) (6 shots - 5 saves)

ATT-16,005

--------------------------------------------------------------------------------
",-1
